age,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown
45,0,396,1,1,0,1,0,251,4,329,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
20,0,1819,0,0,0,9,0,245,3,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29,0,0,1,0,2,9,8,121,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,0,2791,0,0,2,18,6,335,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,0,258,1,0,0,18,8,291,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55,0,12972,0,0,1,18,1,205,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,193,1,0,0,30,0,565,1,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44,0,103,1,0,0,12,8,79,1,329,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,0,-179,1,0,0,17,5,144,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
29,0,940,1,1,0,15,8,382,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,0,190,0,0,0,11,1,704,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0,371,0,0,2,20,8,77,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,0,431,0,0,0,16,5,401,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0,226,1,0,0,13,1,177,6,179,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,5021,0,0,0,15,5,957,1,182,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,3834,1,0,0,13,0,363,2,327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
47,0,2351,0,0,0,2,6,163,2,84,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51,0,658,1,0,2,14,8,369,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49,1,-354,0,1,0,7,5,455,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,0,244,1,0,0,19,9,138,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,0,1348,0,1,0,1,0,358,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
38,0,3918,0,0,0,27,1,101,3,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,0,620,0,0,0,17,3,104,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
30,0,438,1,0,0,18,8,98,1,178,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,0,377,0,0,0,30,0,571,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
51,0,1277,0,0,0,22,3,143,5,294,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,0,820,0,0,0,18,4,262,1,91,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,444,0,0,0,14,1,137,1,102,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
56,0,0,0,0,0,27,10,298,1,111,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49,0,2881,0,0,0,2,7,120,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52,0,-528,1,1,0,1,6,1144,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,0,3,1,0,0,13,8,568,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,2287,1,0,2,26,8,895,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52,0,601,1,0,2,14,8,249,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,882,0,1,0,8,5,107,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0,105,1,1,2,13,8,119,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,0,0,1,0,2,13,8,309,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,383,0,1,0,6,3,119,1,214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0,0,1,0,0,18,9,108,5,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,0,1596,0,0,0,1,11,82,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48,0,318,1,0,0,5,3,1017,4,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
73,0,1388,0,0,1,11,4,767,2,83,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26,0,-379,1,1,0,22,5,1237,7,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,0,1406,1,0,0,20,1,63,2,85,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
60,0,4903,0,1,2,9,6,290,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
28,0,-994,1,1,0,18,5,174,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,0,0,0,0,0,28,1,183,10,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
30,0,156,1,0,2,9,6,174,9,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,167,1,1,0,18,3,126,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,221,1,0,2,13,8,154,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27,0,3145,0,0,0,25,6,374,1,179,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,0,690,1,0,2,20,8,34,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47,0,293,0,0,0,1,6,251,1,90,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
36,0,7503,1,0,1,5,8,193,1,335,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
60,0,2194,1,0,1,20,0,31,3,263,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,-563,0,1,0,15,5,769,4,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51,0,-553,1,0,2,4,6,149,8,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
52,0,2396,1,0,0,15,8,48,7,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46,0,122,0,0,0,6,3,1047,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,151,1,0,0,12,8,590,1,370,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,0,0,0,0,0,13,1,325,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
63,0,973,0,0,0,25,3,318,1,388,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
32,0,4612,1,0,0,24,5,937,4,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
34,0,-312,1,0,2,9,8,232,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,0,377,1,0,2,19,6,835,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
43,0,0,0,0,0,11,1,155,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,-1,0,0,0,8,1,188,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
59,0,7766,1,0,0,25,3,1422,1,461,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
46,0,38,0,0,0,25,9,541,1,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,0,1587,1,0,0,2,6,171,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
54,0,136,1,0,0,3,0,352,1,332,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39,0,517,1,0,0,18,9,387,3,196,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,0,314,0,1,0,8,0,142,4,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,2139,1,0,2,9,8,576,1,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59,0,1541,0,0,0,5,1,790,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
43,0,918,1,0,2,6,8,193,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30,0,803,0,0,0,30,0,243,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,0,0,1,1,0,26,8,197,2,98,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,1285,0,0,1,30,4,199,2,2,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
53,0,8417,1,0,2,14,8,435,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
40,0,1009,1,1,2,20,6,1036,5,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,0,6445,1,0,2,2,6,20,8,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,0,955,0,0,0,23,0,206,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
39,0,267,0,0,2,9,6,1151,5,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57,0,2549,0,0,0,17,5,193,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43,0,-247,1,1,0,2,3,751,2,76,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
56,0,1947,0,0,2,30,7,110,1,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,0,1,1,0,18,8,390,5,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,0,-89,1,0,0,15,8,75,1,368,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
50,0,565,1,1,0,28,1,36,3,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
50,0,106,0,0,0,12,1,460,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23,0,356,1,0,0,18,8,224,2,356,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
41,0,1459,0,0,2,5,6,82,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49,0,114,1,0,2,7,8,99,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
31,0,23,0,0,0,28,1,322,7,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,0,945,1,0,0,4,1,190,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
41,0,1536,0,0,0,7,1,273,1,95,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
68,0,2820,0,0,0,3,2,154,1,97,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
41,0,0,0,0,2,20,6,89,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,0,22,1,0,0,6,1,265,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,2603,1,0,0,18,9,224,1,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29,0,1377,0,0,0,8,0,548,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,175,1,0,0,17,0,129,4,337,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,0,49,1,0,0,7,5,494,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24,1,-122,1,0,2,13,8,1000,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
54,0,1664,0,0,0,2,6,257,3,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
48,0,113,0,0,0,11,1,104,13,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,0,573,1,1,2,14,8,231,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
68,0,2144,0,0,0,26,4,708,1,96,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,1530,1,0,0,20,0,8,3,315,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
59,0,1727,0,0,1,25,8,500,4,358,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,0,397,0,0,0,29,4,268,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
33,0,0,1,0,2,21,8,521,3,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26,0,124,1,0,2,12,8,57,8,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
40,0,257,0,0,0,1,3,147,1,209,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39,0,1425,1,0,0,12,8,775,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,471,1,0,0,16,0,1156,1,345,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
47,0,290,1,0,0,22,5,1352,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,4798,1,0,2,20,8,156,2,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,-749,1,1,0,29,5,82,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
32,0,14522,0,0,0,21,9,221,7,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
39,0,391,0,1,0,30,5,962,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
35,0,1228,0,0,0,9,9,696,2,88,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,1,0,0,1,10,9,248,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,0,161,1,0,0,11,5,378,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,0,829,0,0,0,27,4,196,3,202,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
66,0,4041,0,0,0,14,6,713,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,1076,0,0,0,11,9,131,1,96,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
49,0,387,0,0,0,28,4,325,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
59,0,0,0,0,2,19,6,239,1,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51,0,1801,0,0,0,16,0,838,3,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
58,0,5810,0,0,0,12,7,139,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,0,221,0,0,0,8,1,61,4,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
38,0,362,1,0,2,8,8,100,5,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39,0,1846,0,0,0,5,3,306,5,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
55,0,2166,1,0,2,28,8,23,17,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
46,0,942,0,0,0,18,9,240,3,119,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,0,1,0,0,30,0,300,1,86,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,0,3016,1,0,0,14,5,80,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,196,0,0,0,7,1,248,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38,0,61,0,0,2,5,6,636,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
58,0,565,0,0,1,7,5,876,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
34,0,1254,0,0,0,6,8,77,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
41,0,187,0,1,0,21,5,354,1,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,1,-96,1,1,1,12,8,38,6,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
25,0,758,1,0,2,28,8,504,3,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69,0,426,0,0,1,9,7,225,1,90,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
51,0,2642,0,0,0,29,5,52,6,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
45,0,112,0,0,2,20,6,298,4,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
37,0,715,1,0,2,20,8,247,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55,0,512,0,0,0,18,1,115,4,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,0,4590,1,0,0,10,9,131,4,89,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45,0,1148,0,0,0,19,9,782,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
48,0,558,0,0,0,25,1,433,6,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
53,0,431,1,0,0,5,8,55,1,328,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
49,0,769,1,0,2,14,8,257,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
32,0,914,0,0,0,15,6,372,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
47,0,1219,0,0,0,18,1,697,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
45,0,61,1,0,2,26,8,745,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,0,119,1,0,0,1,11,265,2,476,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,0,2399,1,0,0,15,8,303,2,351,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32,0,-242,1,0,0,20,0,1202,3,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,6843,0,0,0,20,9,755,1,100,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
41,0,88,1,0,0,11,8,105,1,336,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,0,293,1,0,1,5,8,170,2,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
34,0,2729,1,0,0,18,9,835,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
31,0,605,1,0,2,15,8,334,10,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
45,0,5461,1,0,0,20,9,841,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,0,808,1,1,0,17,5,20,3,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43,0,62,1,0,0,14,8,133,1,300,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,0,80,1,1,0,5,8,145,1,337,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,0,883,0,0,0,14,1,163,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
57,0,3109,0,0,0,15,11,107,2,105,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
43,0,550,1,0,0,13,8,107,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
54,0,4482,1,0,2,20,8,97,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37,0,0,1,0,0,22,5,185,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,0,1,0,1,0,7,5,281,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,0,24,1,0,0,18,5,415,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,0,3109,0,0,0,29,6,295,1,287,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,1,-10,1,0,0,15,8,168,2,364,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,397,1,0,0,17,0,594,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,11,1,1,0,5,8,399,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,0,3730,1,0,0,27,3,353,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,-192,1,0,0,11,8,666,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
44,0,18558,1,0,0,20,9,51,1,190,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
60,0,259,0,0,0,6,5,396,1,386,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
45,0,1591,0,0,0,15,5,392,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37,0,466,1,1,0,25,8,377,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41,0,3622,0,0,2,19,6,1135,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
68,0,695,0,0,0,9,0,233,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
34,0,294,1,0,0,8,6,301,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
53,0,4576,0,0,1,30,5,82,2,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
61,0,569,0,0,0,4,1,219,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
28,0,1633,0,0,0,5,6,275,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,0,1579,0,0,0,13,4,163,1,91,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
56,0,-6,0,0,1,31,5,29,16,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,0,0,0,0,0,1,3,143,5,91,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
48,0,830,0,0,0,25,1,961,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55,0,264,1,1,0,31,5,1150,5,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
41,0,5060,0,0,0,4,8,963,1,83,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47,0,761,1,0,0,11,5,80,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,0,-312,1,1,0,14,8,130,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51,0,0,0,0,2,8,8,384,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
65,0,4717,0,0,1,6,1,256,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
51,0,0,1,0,2,28,8,463,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
38,0,100,1,0,2,7,8,786,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37,0,1032,0,0,1,4,3,63,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34,0,5547,1,0,0,19,1,73,6,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
54,0,4393,1,0,2,16,8,1297,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,-720,1,1,2,15,8,112,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,2658,1,0,0,31,7,265,1,230,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
29,0,3466,0,0,0,21,0,274,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
