age,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown
39,0,2644,0,0,0,19,1,192,7,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
58,0,3027,1,0,0,24,0,160,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,0,491,0,0,0,9,5,474,7,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28,0,373,1,0,0,4,3,126,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39,0,175,0,0,0,12,8,17,1,365,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33,0,516,1,0,0,19,9,245,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,0,3576,0,0,0,26,8,579,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,0,302,1,0,0,11,5,342,2,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,0,175,0,1,2,16,6,757,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
65,0,2331,0,0,1,9,3,290,1,92,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,1038,0,0,2,5,6,741,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
42,0,-411,1,0,0,24,5,212,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
54,0,366,1,0,2,15,8,589,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,0,67,0,0,0,5,1,153,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
46,0,3455,1,0,2,14,8,566,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
26,0,12,0,0,0,14,6,563,1,181,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,0,3986,1,0,0,17,0,345,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38,0,0,0,0,0,24,5,168,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22,0,466,0,0,0,30,6,377,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
58,0,687,1,0,0,30,0,341,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
55,0,9756,1,0,0,5,6,103,2,95,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31,0,0,0,0,0,11,1,720,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,54,1,0,0,10,5,118,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
86,0,614,0,0,1,9,2,595,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24,0,23878,0,0,0,18,3,185,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
32,0,390,1,0,2,23,8,85,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38,0,-762,1,1,2,30,8,408,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31,0,0,0,0,0,25,1,101,6,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,0,0,0,2,7,6,302,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,0,1423,0,0,0,6,1,1249,4,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,0,1506,0,0,0,9,7,131,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,0,923,1,0,2,14,8,249,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25,0,505,1,0,0,6,8,37,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
27,0,24,1,0,0,2,3,344,2,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
41,0,1618,1,0,2,14,8,1553,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
59,0,2467,0,0,0,20,9,972,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
41,0,1043,1,1,2,14,8,225,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
30,0,285,0,0,0,5,3,693,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,0,2489,0,0,0,15,5,323,2,163,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,7,0,0,0,6,8,51,1,179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40,0,1938,1,0,0,7,8,228,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,326,1,0,0,17,0,69,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,0,321,1,0,0,30,5,918,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31,0,877,0,0,0,9,11,209,1,92,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,1289,0,0,0,15,5,250,4,415,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,1,0,19,1,263,1,84,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,0,399,1,0,0,22,5,1288,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,0,203,0,0,0,25,4,255,1,88,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,4216,0,0,0,12,6,186,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,0,510,1,0,2,16,6,179,15,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
41,0,-76,1,0,0,16,0,263,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,76,0,0,0,16,7,261,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,0,333,1,0,0,8,8,501,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,1767,1,0,0,9,5,483,4,239,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50,0,223,0,0,0,7,5,264,5,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,0,880,1,1,2,4,6,112,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,0,-1,1,0,0,12,8,37,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
41,0,2717,1,1,0,24,5,559,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,446,1,0,2,13,8,386,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60,0,12039,0,0,1,8,0,236,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46,0,1353,0,0,0,18,1,528,5,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
26,0,667,0,0,1,19,6,177,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57,0,5313,0,0,0,3,6,200,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
29,0,-102,0,0,2,4,5,134,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
31,0,153,0,0,0,9,3,65,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
68,0,476,0,0,1,28,6,363,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
52,0,499,0,0,0,6,1,115,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,0,79,0,0,0,26,8,640,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,1,35,0,0,0,30,5,185,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,625,1,0,0,2,5,135,2,49,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,0,0,0,0,0,12,1,106,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36,0,746,1,0,0,17,9,581,3,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0,-103,1,1,1,17,10,3253,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
44,0,135,1,0,0,8,8,262,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
69,0,2473,0,0,0,8,5,967,3,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
23,0,1298,0,0,0,14,5,603,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
28,0,327,1,0,0,15,8,104,3,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
39,0,2460,0,0,0,11,5,194,3,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46,0,2044,0,0,1,4,3,25,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,1812,0,0,0,30,0,461,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44,0,1042,1,0,0,18,8,136,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28,0,12,1,0,0,9,11,202,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,0,1,0,0,16,5,767,5,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,0,1,1,0,23,11,183,2,184,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
41,0,2579,0,0,0,13,10,213,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
27,0,317,1,0,2,20,8,16,10,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,0,0,0,0,0,5,3,550,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44,0,3091,1,0,2,17,6,331,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,0,799,0,0,1,28,4,63,1,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
64,0,2352,0,0,0,4,8,153,2,182,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,0,2103,0,0,0,2,3,588,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
56,0,705,0,0,0,19,9,164,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,0,256,0,0,0,21,9,135,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,0,1,0,0,28,5,54,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77,0,699,0,0,0,13,1,425,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
32,0,1812,0,0,0,4,1,296,1,182,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,0,801,0,0,0,5,6,255,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
38,0,3598,0,0,2,6,6,154,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,3,0,0,0,4,3,406,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,0,0,1,0,0,5,5,140,1,424,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
39,0,5222,1,0,0,21,9,239,2,177,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,0,5346,1,1,2,21,10,187,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46,0,596,1,0,0,20,0,138,3,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33,0,0,0,0,2,27,8,277,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49,0,228,1,0,0,2,7,368,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44,0,2422,1,0,0,16,0,399,2,269,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52,1,-468,0,0,0,8,5,534,1,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,62,1,0,0,18,8,473,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
60,0,0,0,0,0,5,1,603,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41,0,138,1,0,0,18,5,640,3,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
56,0,179,0,0,0,14,1,47,2,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,0,102,1,0,2,21,8,12,11,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
31,0,183,0,0,0,16,0,495,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59,0,178,1,0,1,11,5,330,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39,0,201,0,1,2,6,6,148,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
41,0,3,1,0,0,31,5,228,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,0,1177,1,1,0,3,3,50,5,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,0,1489,1,0,2,28,8,430,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27,0,3060,0,0,0,30,4,533,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
71,0,392,0,0,1,7,5,276,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
41,0,1066,0,0,0,11,3,109,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
26,0,3511,0,0,0,30,0,439,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
47,0,545,1,0,0,12,1,588,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30,0,313,1,0,0,4,3,1121,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25,0,505,0,1,0,17,9,386,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
75,0,358,0,0,0,17,3,364,11,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
44,0,126,1,0,2,13,8,92,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44,0,97,1,0,2,5,6,105,3,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
31,0,279,1,0,2,13,8,198,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
33,0,386,0,0,0,12,9,253,1,92,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31,0,4148,1,0,0,21,9,316,3,99,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44,0,4087,1,0,2,19,8,457,5,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,0,399,1,0,0,11,1,367,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50,0,453,0,1,2,4,5,608,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51,0,805,1,0,0,8,1,132,4,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,0,0,0,0,2,7,8,112,4,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
35,0,2486,1,0,0,25,8,265,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,1190,1,0,0,4,6,81,2,391,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,0,1636,1,0,0,18,9,124,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,385,0,1,0,9,3,79,4,193,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,0,1,0,0,8,8,85,1,168,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,0,-56,1,0,2,19,8,248,3,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
55,0,7803,0,0,0,15,4,441,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,0,1180,1,0,0,17,0,367,3,323,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
54,0,522,0,1,0,14,5,81,3,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
47,0,663,1,1,0,12,8,409,1,274,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,892,1,0,0,29,5,25,22,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,0,160,0,0,0,30,0,619,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,2596,0,0,2,12,6,236,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,275,0,0,0,2,1,196,2,455,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49,0,307,0,0,0,9,2,854,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
26,0,198,0,0,0,5,3,161,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
42,0,0,0,0,0,14,1,277,4,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
32,0,-613,1,0,0,15,0,266,2,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,0,1790,1,0,0,16,0,386,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,71,1,0,0,17,5,740,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,0,205,0,0,0,4,6,787,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58,0,99,0,0,1,22,11,396,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
30,0,4889,0,0,0,11,1,545,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,-972,1,0,2,29,8,146,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,0,46,0,0,0,29,1,59,4,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,3290,0,0,0,5,6,201,2,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
29,0,7707,1,0,0,29,0,961,2,334,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51,0,2682,0,0,2,18,6,56,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
57,0,0,0,0,0,27,7,102,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,0,414,0,1,0,16,5,241,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,0,3176,0,0,0,13,4,108,2,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
25,0,1694,0,0,0,7,5,159,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
37,0,0,1,0,0,9,2,179,1,190,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59,0,1040,0,0,1,31,5,733,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,0,3050,1,0,0,13,8,469,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,0,0,0,0,1,3,1,676,2,181,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,0,2779,0,0,0,22,10,118,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
41,0,1646,1,0,0,4,3,261,1,184,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
32,0,684,1,0,0,14,8,607,3,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,751,1,1,0,17,9,1303,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
62,0,272,0,0,0,11,1,146,1,286,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,0,-268,0,1,0,24,5,1417,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
49,0,7019,1,0,0,2,6,263,1,368,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
53,0,1103,1,1,0,4,3,101,2,250,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53,0,-8,0,0,0,5,1,794,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,0,285,1,0,0,12,8,373,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
60,0,1163,0,0,0,30,0,470,8,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53,0,4968,0,0,0,6,8,109,1,87,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
49,0,1884,1,0,0,8,8,43,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59,0,0,0,1,0,15,5,237,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,0,762,0,0,0,11,1,312,3,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
58,0,1298,1,0,2,29,8,516,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
72,0,951,0,1,0,12,7,229,3,339,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35,0,3854,1,0,0,5,8,131,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51,0,4305,1,0,0,4,8,126,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,794,0,0,2,9,8,138,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
47,0,1144,0,1,0,29,4,324,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
58,0,0,0,0,2,20,6,22,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,0,1,1,0,2,6,8,215,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53,0,476,1,0,0,28,4,160,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
42,0,-78,1,1,0,29,5,10,23,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
53,1,-634,0,0,0,19,1,695,3,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
58,0,1318,0,0,0,16,5,184,1,179,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,0,2946,0,0,0,16,6,605,3,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
52,0,-519,1,0,2,9,6,442,8,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
80,0,8304,0,0,1,9,6,712,1,64,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
49,0,1050,1,0,0,18,9,924,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,0,523,1,0,0,2,6,712,1,60,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
37,0,40,0,0,0,27,1,1033,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,3723,0,0,0,22,8,354,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,-426,0,1,2,26,8,245,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,0,79,1,0,2,23,8,83,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,131,0,0,0,14,1,252,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,0,109,1,1,0,25,8,601,2,10,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
29,0,455,0,0,1,27,8,214,2,36,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
77,0,1780,1,0,0,23,0,361,2,182,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
